"","interviewee.id","interviewee.name","author.GRID","author.birthdate","author.town","author.gender.use","author.GRname","interviewee.birthdate","interviewee.town","interviewee.gender.use","interviewee.GRname","Date"
"3067","6583","Alison Weir","153571",1939-10-07,"Sydney","m","Clive James",1951-01-01,"London","f","Alison Weir",2018-05-17
"3068","6583","Alison Weir","126005",NA,"","f","Deborah Cadbury",1951-01-01,"London","f","Alison Weir",2018-05-17
"3069","6583","Alison Weir","220897",NA,"","f","Ingrid Seward",1951-01-01,"London","f","Alison Weir",2018-05-17
"3070","6583","Alison Weir","17451",1939-01-01,"","f","Retha M. Warnicke",1951-01-01,"London","f","Alison Weir",2018-05-17
"3071","6583","Alison Weir","1838",NA,"London, England","m","Geoffrey Chaucer",1951-01-01,"London","f","Alison Weir",2018-05-17
"3073","6583","Alison Weir","6582",1932-08-27,"London","f","Antonia Fraser",1951-01-01,"London","f","Alison Weir",2018-05-17
"3074","6583","Alison Weir","56667",1939-01-29,"Melbourne","f","Germaine Greer",1951-01-01,"London","f","Alison Weir",2018-05-17
"3075","6583","Alison Weir","173",1819-11-22,"South Farm, Arbury Hall, Nuneaton, Warwickshire","f","George Eliot",1951-01-01,"London","f","Alison Weir",2018-05-17
"3076","6583","Alison Weir","369207",NA,"","f","Sarah Gristwood",1951-01-01,"London","f","Alison Weir",2018-05-17
"3077","6583","Alison Weir","94406",NA,"","m","Christopher Warwick",1951-01-01,"London","f","Alison Weir",2018-05-17
"3078","6583","Alison Weir","3447",1949-06-05,"Cardiff","m","Ken Follett",1951-01-01,"London","f","Alison Weir",2018-05-17
"3079","6583","Alison Weir","17449",1931-07-12,"Romford, Essex","m","Eric Ives",1951-01-01,"London","f","Alison Weir",2018-05-17
"3081","6583","Alison Weir","6562809",NA,"London","f","Elizabeth Fremantle",1951-01-01,"London","f","Alison Weir",2018-05-17
"3082","6583","Alison Weir","146124",NA,"Bromley","f","Helen Rappaport",1951-01-01,"London","f","Alison Weir",2018-05-17
"3083","6583","Alison Weir","459328",1916-11-11,"","m","Robert Carr",1951-01-01,"London","f","Alison Weir",2018-05-17
"3084","6583","Alison Weir","2107297",NA,"","f","Elizabeth Norton",1951-01-01,"London","f","Alison Weir",2018-05-17
"3085","66252","Hari Kunzru","19405",1875-06-06,"Lübeck","m","Thomas Mann",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3086","66252","Hari Kunzru","8794",NA,"Leeds, England","m","Charles Stross",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3087","66252","Hari Kunzru","45383",1890-12-30,"","m","Victor Serge",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3088","66252","Hari Kunzru","7816",1888-06-13,"Lisbon","m","Fernando Pessoa",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3089","66252","Hari Kunzru","130698",NA,"Port Jefferson, New York","m","Ted Chiang",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3090","66252","Hari Kunzru","241104",NA,"","f","Monica Youn",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3091","66252","Hari Kunzru","20524",1815-04-24,"London","m","Anthony Trollope",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3092","66252","Hari Kunzru","75055",1941-03-13,"al-Birwa","m","Mahmoud Darwish",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3093","66252","Hari Kunzru","8293973",NA,"San Fernando","m","Sam Selvon",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3094","66252","Hari Kunzru","953711",1935-12-10,"","m","Shuji Terayama",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3095","66252","Hari Kunzru","15997487",1924-08-02,"Harlem, New York","m","James     Baldwin",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3096","66252","Hari Kunzru","37893",1922-03-05,"Bologna","m","Pier Paolo Pasolini",1969-01-01,"","m","Hari Kunzru",2017-03-09
"3097","6896957","Samantha Irby","1455",1899-07-21,"Oak Park, Illinois","m","Ernest Hemingway",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3098","6896957","Samantha Irby","6164789",1974-08-15,"Jackson","m","Kiese Laymon",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3099","6896957","Samantha Irby","947",NA,"Stratford-upon-Avon, Warwickshire, England","m","William Shakespeare",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3101","6896957","Samantha Irby","2408",1948-06-21,"Aldershot, England","m","Ian McEwan",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3103","6896957","Samantha Irby","3369554",NA,"","f","Lindsay Hunter",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3104","6896957","Samantha Irby","4400565",NA,"","f","Ruth Lehrer",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3105","6896957","Samantha Irby","4444087",NA,"","f","Ladee Hubbard",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3106","6896957","Samantha Irby","6970274",NA,"","f","Bunmi Laditan",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3107","6896957","Samantha Irby","4125204",1981-07-02,"","f","Alissa Nutting",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3108","6896957","Samantha Irby","389683",1978-01-17,"Tehran","f","Porochista Khakpour",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3109","6896957","Samantha Irby","16883498",NA,"","m","Matt Bellassai",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3110","6896957","Samantha Irby","14408819",NA,"","f","Ijeoma Oluo",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3111","6896957","Samantha Irby","16642745",NA,"","f","Tomi Adeyemi",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3112","6896957","Samantha Irby","5365754",NA,"","f","Lindy West",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3113","6896957","Samantha Irby","3190",1896-09-24,"St. Paul, Minnesota","m","F. Scott Fitzgerald",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3114","6896957","Samantha Irby","14969864",NA,"","f","Erika L. Sánchez",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3115","6896957","Samantha Irby","378209",1968-07-11,"Seoul","f","Min Jin Lee",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3116","6896957","Samantha Irby","5062154",NA,"","f","Megan Stielstra",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3117","6896957","Samantha Irby","4400410",1978-05-03,"","f","Samhita Mukhopadhyay",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3118","6896957","Samantha Irby","3360355",1974-10-15,"","f","Roxane Gay",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3119","6896957","Samantha Irby","3389",NA,"Portland, Maine","m","Stephen King",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3120","6896957","Samantha Irby","17212177",NA,"","m","Michael Arceneaux",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3121","6896957","Samantha Irby","600911",NA,"Santa Maria","f","Myriam Gurba",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3122","6896957","Samantha Irby","8446533",NA,"","f","Jessica  Hopper",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3123","6896957","Samantha Irby","16044402",1973-01-26,"Palo Alto, California","m","W. Kamau Bell",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3124","6896957","Samantha Irby","5833089",NA,"","f","Justina Ireland",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3125","6896957","Samantha Irby","14689153",NA,"","f","Fatimah Asghar",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3126","6896957","Samantha Irby","6445362",NA,"","f","Azareen Van der Vliet Oloomi",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3127","6896957","Samantha Irby","14133519",NA,"","m","Hanif Abdurraqib",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3128","6896957","Samantha Irby","16541079",1979-01-01,"","f","Meghan MacLean Weir",1980-02-13,"Evanston, il","f","Samantha Irby",2018-05-10
"3129","68992","Ali Smith","10003",1961-10-23,"Potsdam, New York","f","Laurie Halse Anderson",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3130","68992","Ali Smith","3472",NA,"Ottawa, Ontario","f","Margaret Atwood",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3131","68992","Ali Smith","4474178",NA,"","f","Jenni Fagan",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3132","68992","Ali Smith","6542440",NA,"","f","Elif Shafak",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3133","68992","Ali Smith","8164",1832-01-27,"Daresbury, Cheshire, England","m","Lewis Carroll",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3134","68992","Ali Smith","15209527",NA,"","f","Simone Beauvoir",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3135","68992","Ali Smith","10015",1951-01-01,"York","f","Kate Atkinson",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3136","68992","Ali Smith","203870",1916-03-04,"Bologna","m","Giorgio Bassani",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3137","68992","Ali Smith","13789494",NA,"","f","Victoria Lucas",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3138","68992","Ali Smith","1285555",1922-11-16,"Golegã, Azinhaga","m","José Saramago",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3141","68992","Ali Smith","138126",NA,"","f","Lee Miller",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3142","68992","Ali Smith","16070",1799-06-06,"Moscow","m","Alexander Pushkin",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3144","68992","Ali Smith","5144",1882-02-02,"Rathgar, Dublin","m","James Joyce",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3145","68992","Ali Smith","45712",1888-10-14,"Wellington","f","Katherine Mansfield",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3146","68992","Ali Smith","27427",1947-07-15,"Northampton (Massachusetts)","f","Lydia Davis",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3147","68992","Ali Smith","1831",1667-11-30,"Dublin","m","Jonathan Swift",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3148","68992","Ali Smith","114026",NA,"Glasgow, Scotland","f","Jackie Kay",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3149","68992","Ali Smith","80808",NA,"","f","Helen Oyeyemi",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3150","68992","Ali Smith","5809912",NA,"","f","Margaret Tait",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3151","68992","Ali Smith","639392",NA,"","f","Elspeth Barker",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3152","68992","Ali Smith","4119155",1970-11-27,"Gwangju","f","Han Kang",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3153","68992","Ali Smith","6570292",1985-12-20,"Brockley, London","f","Kate Tempest",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3154","68992","Ali Smith","45230",1914-08-09,"Helsinki","f","Tove Jansson",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3155","68992","Ali Smith","957894",1913-11-07,"Mondovi","m","Albert Camus",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3157","68992","Ali Smith","209447",1921-10-17,"Stromness, Orkney, Scotland","m","George Mackay Brown",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3158","68992","Ali Smith","3706",1903-06-25,"Motihari, Bihar","m","George Orwell",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3159","68992","Ali Smith","3534",1931-02-18,"Lorain, Ohio","f","Toni Morrison",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3162","68992","Ali Smith","79510",1955-07-05,"Dublin","m","Sebastian Barry",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3163","68992","Ali Smith","19895",1888-11-23,"New York City","m","Harpo Marx",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3164","68992","Ali Smith","336196",1901-07-20," Bridgnorth, Shropshire","f","Dilys Powell",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3165","68992","Ali Smith","5152",1899-04-22,"Saint Petersburg","m","Vladimir Nabokov",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3166","68992","Ali Smith","66285",1946-11-09,"London","f","Marina Warner",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3167","68992","Ali Smith","51575",1873-01-28,"Saint-Sauveur-en-Puisaye, Yonne, Burgundy","f","Colette",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3168","68992","Ali Smith","50754",1933-02-21,"Tryon, North Carolina","f","Nina Simone",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3169","68992","Ali Smith","947",NA,"Stratford-upon-Avon, Warwickshire, England","m","William Shakespeare",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3170","68992","Ali Smith","28374",1946-03-03,"","f","Elisabeth Young-Bruehl",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3171","68992","Ali Smith","14870",1934-12-28,"Glasgow, Scotland","m","Alasdair Gray",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3172","68992","Ali Smith","168076",1973-01-01,"","f","Kamila Shamsie",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3173","68992","Ali Smith","67296",NA,"","f","Gillian Beer",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3174","68992","Ali Smith","7374",1966-03-30,"Ely, Cambridgeshire, England","f","Nicola Barker",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3175","68992","Ali Smith","456401",NA,"","f","Sandra Smith",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3176","68992","Ali Smith","49083",1942-04-22,"Rome","m","Giorgio Agamben",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3177","68992","Ali Smith","903693",NA,"","m","Jamie McKendrick",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3178","68992","Ali Smith","4379",1932-10-27,"Jamaica Plain, Massachusetts","f","Sylvia Plath",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3180","68992","Ali Smith","162520",NA,"","f","Jan Verwoert",1962-08-24,"Inverness","f","Ali Smith",2017-02-07
"3183","690619","Lauren Groff","25022",1890-08-24,"Roseau","f","Jean Rhys",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3184","690619","Lauren Groff","46158",1896-08-08,"Washington, DC","f","Marjorie Kinnan Rawlings",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3185","690619","Lauren Groff","49237",1944-02-11,"Chelmsford, MA","f","Joy Williams",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3186","690619","Lauren Groff","64753",1953-05-30,"","f","Can Xue",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3187","690619","Lauren Groff","47153",1889-04-26,"Sisson, CA (now Mount Shasta)","f","Anita Loos",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3188","690619","Lauren Groff","220502",1970-03-21,"Okinawa ","f","Brenda Shaughnessy",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3189","690619","Lauren Groff","6633",NA,"","f","Sigrid Nunez",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3190","690619","Lauren Groff","7268721",NA,"PA","f","Rachel Kaadzi Ghansah",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3191","690619","Lauren Groff","11746",1957-01-13,"Glens Falls, New York","f","Lorrie Moore",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3192","690619","Lauren Groff","241104",NA,"","f","Monica Youn",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3193","690619","Lauren Groff","77397",1966-08-27,"West Boylston, Massachusetts","f","Jill Lepore",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3194","690619","Lauren Groff","7491",1943-11-26,"Sandpoint, Idaho","f","Marilynne Robinson",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3195","690619","Lauren Groff","9388",1954-06-07,"Little Falls, Minnesota","f","Louise Erdrich",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3196","690619","Lauren Groff","331987",NA,"","f","Celeste Mogador",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3197","690619","Lauren Groff","6857154",NA,"","m","Morgan Parker",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3198","690619","Lauren Groff","15711301",NA,"","f","Sonya Larson",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3199","690619","Lauren Groff","52289",NA,"Massachusetts","f","Sarah Manguso",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3200","690619","Lauren Groff","25894",1890-04-07,"Minnesota","f","Marjory Stoneman Douglas",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3201","690619","Lauren Groff","174087",1939-10-05,"Quebec","f","Marie-Claire Blais",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3202","690619","Lauren Groff","157979",NA,"","f","Claudia Rankine",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3203","690619","Lauren Groff","3534",1931-02-18,"Lorain, Ohio","f","Toni Morrison",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3204","690619","Lauren Groff","2522",1975-10-27,"London Borough of Brent","f","Zadie Smith",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3205","690619","Lauren Groff","1036615",1816-04-21,"Thornton, Yorkshire, England","f","Charlotte Brontë",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3206","690619","Lauren Groff","23509",1919-07-02,"Washington, District of Columbia","f","Jean Craighead George",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3207","690619","Lauren Groff","58605",NA,"San Francisco, California","f","Maggie Nelson",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3208","690619","Lauren Groff","15151",1891-01-07,"Notasulga, Alabama","f","Zora Neale Hurston",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3209","690619","Lauren Groff","4439076",NA,"","f","Alice Sola Kim",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3210","690619","Lauren Groff","175078",1915-07-01,"","f","Jean Stafford",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3211","690619","Lauren Groff","15811",1961-06-24,"San Francisco, California","f","Rebecca Solnit",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3213","690619","Lauren Groff","15934143",NA,"","f","C Pam Zhang",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3214","690619","Lauren Groff","11139",1797-08-30,"Somers Town, London, England","f","Mary Shelley",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3215","690619","Lauren Groff","14458",1945-11-20,"Chicago","f","Deborah Eisenberg",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3216","690619","Lauren Groff","28937",1939-03-25,"New York City","f","Toni Cade Bambara",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3217","690619","Lauren Groff","8376007",NA,"","f","D Estoc G",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3218","690619","Lauren Groff","173",1819-11-22,"South Farm, Arbury Hall, Nuneaton, Warwickshire","f","George Eliot",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3219","690619","Lauren Groff","24902",1969-07-19,"Miami, Florida","f","Kelly Link",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3221","690619","Lauren Groff","80808",NA,"","f","Helen Oyeyemi",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3222","690619","Lauren Groff","44085",1943-01-01,"Naples","f","Elena Ferrante",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3223","690619","Lauren Groff","291817",NA,"","f","Ada Limon",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3224","690619","Lauren Groff","1365428",NA,"","f","Marie N’Diaye",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3225","690619","Lauren Groff","46051",1967-02-08,"","f","Rachel Cusk",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3226","690619","Lauren Groff","9776290",NA,"","f","Mesha Maren",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3227","690619","Lauren Groff","4119155",1970-11-27,"Gwangju","f","Han Kang",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3228","690619","Lauren Groff","76328",1902-07-17,"Rockdale, New South Wales","f","Christina Stead",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3229","690619","Lauren Groff","81319",NA,"","f","Laila Lalami",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3230","690619","Lauren Groff","345457",NA,"Fort Myers, Florida","f","Cynthia Barnett",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3231","690619","Lauren Groff","3152759",NA,"","f","Annie Baker",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3232","690619","Lauren Groff","1817149",NA,"","f","Tania James",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3233","690619","Lauren Groff","45840",1961-07-06,"","f","Elizabeth Kolbert",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3234","690619","Lauren Groff","16",1862-01-24,"New York City, NY","f","Edith Wharton",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3235","690619","Lauren Groff","3276202",1981-05-20,"Boston","f","Ottessa Moshfegh",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3236","690619","Lauren Groff","255167",1972-04-16,"Falmouth","f","Tracy K. Smith",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3237","690619","Lauren Groff","60913",NA,"","f","Eula Biss",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3238","690619","Lauren Groff","34336",1950-06-21,"Toronto, Ontario","f","Anne Carson",1978-07-23,"Cooperstown, New York","f","Lauren Groff",2018-05-24
"3239","692794","Reese Witherspoon","2929",1957-04-17,"Redhill, Surrey, England","m","Nick Hornby",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3240","692794","Reese Witherspoon","1825",1926-04-28,"Monroeville, Alabama","f","Harper Lee",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3241","692794","Reese Witherspoon","8719",1963-12-23,"Greenwood, Mississippi","f","Donna Tartt",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3242","692794","Reese Witherspoon","22964",NA,"","f","Julia Reed",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3243","692794","Reese Witherspoon","7136914",1963-12-02,"Los Angeles, CA","f","Ann Patchett",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3244","692794","Reese Witherspoon","10074",1928-03-13,"Milwaukee, Wisconsin","f","Ellen Raskin",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3245","692794","Reese Witherspoon","5152",1899-04-22,"Saint Petersburg","m","Vladimir Nabokov",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3246","692794","Reese Witherspoon","13490756",NA,"Lagos","f","Ayọ̀bámi Adébáyọ̀",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3247","692794","Reese Witherspoon","158063",1949-12-04,"Norwalk, Connecticut","m","A. Scott Berg",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3248","692794","Reese Witherspoon","164692",1980-07-30,"","f","Celeste Ng",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3249","692794","Reese Witherspoon","3041",1969-05-20,"Chattanooga, Tennessee","m","Jon Meacham",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3250","692794","Reese Witherspoon","10739",NA,"Helena, Montana","f","Maile Meloy",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3251","692794","Reese Witherspoon","11746",1957-01-13,"Glens Falls, New York","f","Lorrie Moore",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3253","692794","Reese Witherspoon","2849",1956-12-26,"Binghamton, New York","m","David Sedaris",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3254","692794","Reese Witherspoon","155717",NA,"","f","Cheryl Strayed",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3255","692794","Reese Witherspoon","73926",1939-06-06,"","f","Marian Wright Edelman",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3257","692794","Reese Witherspoon","3276202",1981-05-20,"Boston","f","Ottessa Moshfegh",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3258","692794","Reese Witherspoon","238",1934-12-05,"Sacramento, California","f","Joan Didion",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3259","692794","Reese Witherspoon","26819",1934-04-28,"Philadelphia, PA","f","Lois Duncan",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3260","692794","Reese Witherspoon","843200",1933-07-09,"London","m","Oliver Sacks",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3261","692794","Reese Witherspoon","7043934",NA,"","f","Delia Owens",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3262","692794","Reese Witherspoon","2533",1904-10-02,"Berkhamsted, Hertfordshire","m","Graham Greene",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3263","692794","Reese Witherspoon","5201530",NA,"","m","Charles Duhigg",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3264","692794","Reese Witherspoon","2522",1975-10-27,"London Borough of Brent","f","Zadie Smith",1976-03-21,"New Orleans","f","Reese Witherspoon",2018-09-20
"3265","695","Simon Schama","16747",1880-11-06,"Klagenfurt","m","Robert Musil",1945-02-13,"London","m","Simon Schama",2017-10-19
"3266","695","Simon Schama","1042875",1975-06-27,"","m","Teju Cole",1945-02-13,"London","m","Simon Schama",2017-10-19
"3267","695","Simon Schama","854076",1850-11-13,"Edinburgh, Scotland","m","Robert Louis Stevenson",1945-02-13,"London","m","Simon Schama",2017-10-19
"3268","695","Simon Schama","6989",1865-12-30,"Bombay","m","Rudyard Kipling",1945-02-13,"London","m","Simon Schama",2017-10-19
"3269","695","Simon Schama","16080191",1812-03-01,"","m","Augustus Pugin",1945-02-13,"London","m","Simon Schama",2017-10-19
"3270","695","Simon Schama","2922229",1951-01-02,"","m","André Aciman",1945-02-13,"London","m","Simon Schama",2017-10-19
"3271","695","Simon Schama","16333030",NA,"","f","Lindsey Fitzharris",1945-02-13,"London","m","Simon Schama",2017-10-19
"3272","695","Simon Schama","2885429",1974-05-13,"","f","Marina Hyde",1945-02-13,"London","m","Simon Schama",2017-10-19
"3273","695","Simon Schama","55201",1935-12-05,"Kansas City, Missouri","m","Calvin Trillin",1945-02-13,"London","m","Simon Schama",2017-10-19
"3274","695","Simon Schama","8885",1958-12-02,"Amarillo, Texas","m","George Saunders",1945-02-13,"London","m","Simon Schama",2017-10-19
